Economic Sector,Status,Zipcode,Company,Job Title,Origin Country
Finance,Certified,10018,LIQUIDNET,Computer and Information Research Scientists,MAURITIUS
Finance,Certified,10036,MORGAN STANLEY CAPITAL GROUP INC.,Financial Analysts,INDIA
Finance,Certified,10282,GS EXECUTION & CLEARING; L.P.,Software Developers; Applications,INDIA
Other Economic Sector,Certified,10022,BLOOMBERG L.P.,Software Developers; Applications,CHINA
Other Economic Sector,Certified,10018,BROMLEY CALDARI ARCHITECTS,Interior Designers,JAPAN
Educational Services,Certified,10036,RESEARCH FOUNDATION OF CUNY,Biomedical Engineers,CHINA
Finance,Certified,10022,CITIGROUP GLOBAL MARKETS INC.,Operations Research Analysts,INDIA
Other Economic Sector,Certified,10119,PARSONS BRINCKERHOFF; INC.,Civil Engineers,INDIA
Finance,Certified,10005,QBE AMERICAS; INC.,Software Developers; Applications,INDIA
Finance,Certified,10036,SRS INVESTMENT MANAGEMENT; LLC,Financial Managers,CHINA
Finance,Certified,11361,CORNERSTONE INSURANCE AGENCY OF NY INC,Technical Writers,SOUTH KOREA
Retail,Certified,11367,GNP KISAN CORP,Wholesale and Retail Buyers; Except Farm Products,INDIA
IT,Certified,10005,CLOUD SHERPAS LLC,Computer and Information Systems Managers,INDIA
Finance,Certified,10282,GOLDMAN SACHS & CO.,Software Developers; Applications,INDIA
Finance,Certified,10036,MORGAN STANLEY & CO. LLC,Computer Systems Analysts,INDIA
Finance,Certified,10010,CREDIT SUISSE SECURITIES (USA) LLC,Computer Systems Analysts,INDIA
Other Economic Sector,Certified,10018,JORDAN TAYLOR INC,Fashion Designers,NETHERLANDS
Finance,Certified,10018,LIQUIDNET,Computer Systems Analysts,INDIA
Other Economic Sector,Certified,10005,THE CAPITAL MARKETS COMPANY,Computer Systems Analysts,INDIA
IT,Certified,10018,BAHA INDUSTRIES CORP. DBA OPEN SYSTEMS TECHNOLOGIES,Computer and Information Systems Managers,INDIA
IT,Certified,10018,BAHA INDUSTRIES CORP. DBA OPEN SYSTEMS TECHNOLOGIES,Software Developers; Applications,INDIA
Finance,Certified,10010,CREDIT SUISSE SECURITIES (USA) LLC,Financial Analysts,ARGENTINA
Finance,Certified,10022,ELEMENT CAPITAL MANAGEMENT LLC,Computer and Information Systems Managers,FRANCE
Health Care,Certified,10019,ST. LUKES-ROOSEVELT HOSPITAL CENTER,Pediatricians; General,CANADA
IT,Certified,10018,BAHA INDUSTRIES CORP. DBA OPEN SYSTEMS TECHNOLOGIES,Software Developers; Applications,INDIA
Finance,Certified,10036,SPRING HILL CAPITAL PARTNERS LLC,General and Operations Managers,GERMANY
Other Economic Sector,Certified,10111,TISHMAN SPEYER PROPERTIES LP,Financial Managers,INDIA
Other Economic Sector,Certified,10023,TIME WARNER ENTERTAINMENT COMPANY; L.P.,Producers and Directors,ARGENTINA
Other Economic Sector,Certified,10022,BLOOMBERG L.P.,Computer Systems Analysts,JAPAN
Finance,Certified,10036,MORGAN STANLEY & CO. LLC,Software Developers; Systems Software,MEXICO
undefined,Denied,11201,NEW YORK CITY DEPARTMENT OF EDUCATION,Secondary School Teachers; Except Special and Vocational Education,JAMAICA
IT,Certified,10019,RESOURCE SEARCH COMPANY INC.,Software Developers; Applications,INDIA
Finance,Certified,10038,AMERICAN INTERNATIONAL GROUP; INC.,Actuaries,CHINA
IT,Certified,10018,BAHA INDUSTRIES CORP. DBA OPEN SYSTEMS TECHNOLOGIES,Software Developers; Applications,INDIA
Finance,Certified,10022,ECO MANAGEMENT; LP,Financial Analysts,LUXEMBOURG
Finance,Certified,10022,JEFFERIES & COMPANY,Financial Analysts,INDIA
Finance,Certified,10017,PRAJAPATI ASSOCIATES LLP,Accountants and Auditors,INDIA
Finance,Certified,10036,MORGAN STANLEY & CO. LLC,Software Developers; Applications,INDIA
Finance,Certified,10167,SG AMERICAS SECURITIES; LLC,Credit Analysts,FRANCE
Finance,Certified,10036,MORGAN STANLEY CAPITAL GROUP INC.,Financial Managers,INDIA
IT,Certified,10018,BAHA INDUSTRIES CORP. DBA OPEN SYSTEMS TECHNOLOGIES,Software Developers; Applications,INDIA
Finance,Certified,10036,MORGAN STANLEY & CO. LLC,Computer Systems Analysts,INDIA
Retail,Certified,11101,FRESHDIRECT; LLC.,Computer Systems Analysts,INDIA
Other Economic Sector,Certified,11232,KMG DIRECT INC,Software Developers; Applications,FRANCE
Finance,Certified,10018,MARKITSERV; LLC,Computer Systems Analysts,INDIA
Other Economic Sector,Certified,10022,BLOOMBERG L.P.,Software Developers; Applications,INDIA
Finance,Certified,10036,MORGAN STANLEY & CO. LLC,Computer and Information Systems Managers,CANADA
Other Economic Sector,Certified,11354,M-TOUCH INTERNATIONAL; INC,Operations Research Analysts,SOUTH KOREA
Other Economic Sector,Certified,10022,BLOOMBERG L.P.,Software Developers; Applications,CHINA
Retail,Certified,10022,CIRO PAONE NEW YORK; INC.,Marketing Managers,ITALY
Finance,Certified,10036,MORGAN STANLEY & CO. LLC,Software Developers; Applications,INDIA
IT,Certified,10119,CELERITY IT OF NJ; LLC,Computer Systems Analysts,INDIA
Other Economic Sector,Certified,10023,ESPN SALES & MARKETING ; INC,Software Developers; Applications,INDIA
Finance,Certified,10036,MIZUHO ALTERNATIVE INVESTMENTS,Software Developers; Applications,CHINA
undefined,Certified,10018,THE BACHRACH GROUP; LTD.,Management Analysts,SLOVAKIA
Other Economic Sector,Certified,10017,WESTWATER EQUITIES LLC,Appraisers and Assessors of Real Estate,JAPAN
Other Economic Sector,Certified,10002,HAND-IN-HAND DEVELOPMENT; INC.,Speech-Language Pathologists,UNITED STATES OF AMERICA
Finance,Certified,10036,MORGAN STANLEY & CO. LLC,Software Developers; Applications,INDIA
Other Economic Sector,Certified,10022,BLOOMBERG L.P.,Software Developers; Applications,MOROCCO
Other Economic Sector,Certified,10018,LF USA INC.,Logisticians,INDIA
IT,Certified,10018,BAHA INDUSTRIES CORP. DBA OPEN SYSTEMS TECHNOLOGIES,Software Developers; Applications,INDIA
Other Economic Sector,Certified,10010,FAITHFUL & GOULD; INC.,Operations Research Analysts,VENEZUELA
Finance,Certified,10036,MORGAN STANLEY & CO. LLC,Computer Systems Analysts,INDIA
Advanced Mfg,Certified,10022,SONY MUSIC HOLDINGS INC,Software Developers; Applications,UKRAINE
Advanced Mfg,Certified,10017,PFIZER INC,Biochemists and Biophysicists,UNITED KINGDOM
Finance,Certified,10001,KOCH GROUP & COMPANY; LLP,Accountants and Auditors,CHINA
Finance,Certified,10010,CREDIT SUISSE SECURITIES (USA) LLC,Software Developers; Applications,INDIA
Health Care,Certified,10029,MOUNT SINAI MEDICAL CENTER,Internists; General,INDIA
Finance,Certified,10022,SPRINGBOK CAPITAL MANAGEMENT; LLC,Financial Analysts,CANADA
IT,Certified,10018,BAHA INDUSTRIES CORP. DBA OPEN SYSTEMS TECHNOLOGIES,Software Developers; Applications,INDIA
Other Economic Sector,Certified,10016,REPUBLIC ASSET MANAGEMENT LLC,Architectural and Engineering Managers,PAKISTAN
Other Economic Sector,Certified,10011,BARNES&NOBLE.COM,Computer Systems Analysts,INDIA
Other Economic Sector,Certified,10036,RICK SHATZ INC,Network and Computer Systems Administrators*,INDIA
Health Care,Certified,10467,MONTEFIORE MEDICAL CENTER,Internists; General,CANADA
Finance,Certified,10036,METLIFE GROUP; INC.,Actuaries,CANADA
Finance,Certified,10022,CITIGROUP GLOBAL MARKETS INC.,Financial Managers,ISRAEL
Finance,Certified,10036,MORGAN STANLEY & CO. LLC,Financial Managers,UNITED KINGDOM
Other Economic Sector,Certified,10017,PRICEWATERHOUSECOOPERS,Accountants and Auditors,INDIA
Other Economic Sector,Certified,10005,THE CAPITAL MARKETS COMPANY,Computer Systems Analysts,SRI LANKA
Finance,Certified,10036,MORGAN STANLEY & CO. LLC,Financial Analysts,SOUTH KOREA
Other Economic Sector,Certified,10014,ZENITH MEDIA SERVICES; INC.,Public Relations and Fundraising Managers,UNITED KINGDOM
Aerospace,Certified,10011,S. DESIMONE ENGINEERS; L.L.C. D/B/A DESIMONE CONSULTING ENGINEERS,Civil Engineers,INDIA
Finance,Certified,10036,MORGAN STANLEY & CO. LLC,Computer Systems Analysts,INDIA
Finance,Certified,10036,MORGAN STANLEY & CO. LLC,Software Developers; Applications,PHILIPPINES
Other Economic Sector,Certified,10153,WEIL GOTSHAL & MANGES LLP,Lawyers,SOUTH KOREA
Educational Services,Certified,10065,HUNTER COLLEGE/CUNY,Art; Drama; and Music Teachers; Postsecondary,UNITED KINGDOM
Other Economic Sector,Certified,10022,BLOOMBERG L.P.,Software Developers; Applications,CHINA
Health Care,Certified,11102,NEWTOWN DIALYSIS CENTER,Medical and Health Services Managers,PHILIPPINES
Hospitality,Certified,10128,AM RESTAURANT GROUP D/B/A PESCE PASTA RESTAURANT,Cooks; Restaurant,ECUADOR
Finance,Certified,10018,BAHA INDUSTRIES CORP. DBA OPEN SYSTEMS TECHNOLOGIES,Software Developers; Applications,MALTA
Advanced Mfg,Certified,10018,SCHWINGHAMMER LIGHTING; LLC.,Interior Designers,JAPAN
Finance,Certified,10065,MACANDREWS & FORBES GROUP; LLC,Interior Designers,VENEZUELA
Other Economic Sector,Certified,10018,IMITRADING USA INC.,Purchasing Managers,ISRAEL
Finance,Certified,10019,TD SECURITIES (USA) LLC,Credit Analysts,INDIA
Other Economic Sector,Certified,10017,BRYANT PARK MARKET EVENTS; LLC,General and Operations Managers,ISRAEL
IT,Certified,10018,REVAL.COM,Software Developers; Applications,INDIA
IT,Certified,10017,INTRALINKS; INC.,Software Developers; Applications,INDIA
Other Economic Sector,Certified,10018,R/GA MEDIA GROUP,Advertising and Promotions Managers,INDIA
Educational Services,Certified,10027,TEACHERS COLLEGE; COLUMBIA UNIVERSITY,Psychology Teachers; Postsecondary,INDIA
Finance,Certified,10169,ING NORTH AMERICA INSURANCE CORPORATION,Actuaries,CHINA
undefined,Certified,11040,ARJAY TELECOMMUNICATIONS INC,Information Security Analysts; Web Developers; and Computer Network Architects,PHILIPPINES
Retail,Certified,10017,AVON PRODUCTS; INC,Computer Systems Analysts,INDIA
Other Economic Sector,Certified,10016,XL MARKETING,Computer Systems Analysts,INDIA
Other Economic Sector,Certified,10022,MCKINSEY & COMPANY; INC UNITED STATES,Management Analysts,TURKEY
Other Economic Sector,Certified,10017,PRICEWATERHOUSECOOPERS,Computer Systems Analysts,INDIA
Finance,Certified,10019,BARCLAYS CAPITAL SERVICES INC.,Software Developers; Applications,INDIA
Other Economic Sector,Certified,10153,WEIL GOTSHAL & MANGES LLP,Lawyers,CANADA
Other Economic Sector,Certified,10017,PRICEWATERHOUSECOOPERS,Computer Systems Analysts,INDIA
IT,Certified,10013,SQUARESPACE INC,Software Developers; Applications,MALAYSIA
Other Economic Sector,Certified,10036,FRANKEL GROUP LLC,Financial Analysts,PAKISTAN
IT,Certified,10018,BAHA INDUSTRIES CORP. DBA OPEN SYSTEMS TECHNOLOGIES,Software Developers; Applications,INDIA
Finance,Certified,10019,HIGHBRIDGE CAPITAL MANAGEMENT; LLC,Software Developers; Applications,INDIA
Finance,Certified,10036,MORGAN STANLEY & CO. LLC,Financial Analysts,INDIA
IT,Certified,10001,OPENWAVE COMPUTING LLC,Software Developers; Applications,INDIA
Other Economic Sector,Certified,10017,POLARIS SOLUTIONS; LLC,Software Developers; Applications,INDIA
Educational Services,Certified,10038,PACE UNIVERSITY,Biological Science Teachers; Postsecondary,CANADA
IT,Certified,10018,BAHA INDUSTRIES CORP. DBA OPEN SYSTEMS TECHNOLOGIES,Software Developers; Applications,INDIA
IT,Certified,10017,INTRALINKS; INC.,Software Developers; Applications,INDIA
Other Economic Sector,Certified,10019,PREMIUM PAINTING & DECORATING; INC.,Cost Estimators,INDIA
IT,Certified,10010,BLUE WOLF GROUP; LLC,Software Developers; Applications,PAKISTAN
Other Economic Sector,Certified,10017,PRICEWATERHOUSECOOPERS,Accountants and Auditors,PAKISTAN
Finance,Certified,10017,VAN ECK ASSOCIATES CORPORATION,Financial Analysts,INDONESIA
Finance,Certified,10036,MERCER INVESTMENT CONSULTING INC.,Actuaries,CHINA
Finance,Certified,10022,CITIGROUP GLOBAL MARKETS INC.,Financial Analysts,UNITED KINGDOM
Finance,Certified,10036,MORGAN STANLEY CAPITAL GROUP INC.,Securities; Commodities; and Financial Services Sales Agents,CANADA
Finance,Certified,10036,MORGAN STANLEY CAPITAL GROUP INC.,Financial Analysts,EL SALVADOR
Finance,Certified,10036,MORGAN STANLEY & CO. LLC,Financial Examiners,INDIA
Finance,Certified,10010,CREDIT SUISSE SECURITIES (USA) LLC,Financial Analysts,INDIA
Health Care,Certified,10016,CITY CARE FAMILY PRACTICE P.C.,Interpreters and Translators,JAPAN
Finance,Certified,10006,ITG SOFTWARE SOLUTIONS; INC,Computer Systems Analysts,INDIA
Finance,Certified,10152,ARDEN ASSET MANAGEMENT LLC,Financial Analysts,CANADA
Other Economic Sector,Certified,10027,CLEANTEX NY; LLC,Operations Research Analysts,PHILIPPINES
Other Economic Sector,Certified,10017,PRICEWATERHOUSECOOPERS,Computer and Information Systems Managers,CANADA
Finance,Certified,10282,GOLDMAN SACHS & CO.,Software Developers; Applications,INDIA
Finance,Certified,10018,MARKIT,Financial Analysts,INDIA
Other Economic Sector,Certified,10017,PRICEWATERHOUSECOOPERS,Computer Systems Analysts,INDIA
Finance,Certified,10005,DEUTSCHE BANK,Software Developers; Applications,INDIA
Finance,Certified,10167,SOCIETE GENERALE,Financial Analysts,FRANCE
Advanced Mfg,Certified,10036,R GEMS; INC.,Jewelers and Precious Stone and Metal Workers,BRAZIL
Finance,Certified,10010,CREDIT SUISSE SECURITIES (USA) LLC,Computer Systems Analysts,INDIA
Other Economic Sector,Certified,10001,GLOBAL CONTACTS INC,Industrial Engineers,INDIA
IT,Certified,10017,PCI-MEDIA IMPACT,Social and Community Service Managers,MEXICO
Finance,Certified,10018,THE NEW YORK TIMES COMPANY,Network and Computer Systems Administrators*,CHINA
Finance,Certified,10020,THE BANK OF TOKYO-MITSUBISHI UFJ; LTD.,Software Developers; Applications,INDIA
undefined,Certified,10001,DM SERVICES; INC.,Market Research Analysts and Marketing Specialists*,ARGENTINA
Other Economic Sector,Certified,10022,BLOOMBERG L.P.,Software Developers; Applications,INDIA
Other Economic Sector,Certified,10017,PRICEWATERHOUSECOOPERS,Network and Computer Systems Administrators*,INDIA
Finance,Certified,10022,MIZUHO SECURITIES USA INC.,Software Developers; Applications,INDIA
Other Economic Sector,Certified,10167,CONSTRATUS LLC,Electronics Engineers; Except Computer,INDIA
Finance,Certified,10282,GOLDMAN SACHS & CO.,Software Developers; Applications,INDIA
Hospitality,Certified,10021,DELIZIA RESTAURANT CORP.,Cooks; Restaurant,MEXICO
Homeland Security,Certified,11101,ADVANCED CONSULTING SERVICES INC.,Sociologists,UNITED KINGDOM
Other Economic Sector,Certified,10017,PRICEWATERHOUSECOOPERS,Information Security Analysts; Web Developers; and Computer Network Architects,HONG KONG
Other Economic Sector,Certified,10011,BARNES&NOBLE.COM,Computer Systems Analysts,INDIA
Other Economic Sector,Certified,10017,PRICEWATERHOUSECOOPERS,Accountants and Auditors,CANADA
Finance,Certified,10019,KEEFE; BRUYETTE & WOODS; INC.,Financial Analysts,UNITED KINGDOM
Other Economic Sector,Certified,10017,PRICEWATERHOUSECOOPERS,Computer Systems Analysts,INDIA
Other Economic Sector,Certified,10017,PRICEWATERHOUSECOOPERS,Network and Computer Systems Administrators*,CHINA
Finance,Certified,10022,CITIBANK; N.A,Securities; Commodities; and Financial Services Sales Agents,SOUTH KOREA
Health Care,Certified,11219,JOANNA BARBARA LIS PEDIATRICS P.C.,Budget Analysts,POLAND
Advanced Mfg,Certified,10154,BRISTOL MYERS SQUIBB COMPANY,Biochemists and Biophysicists,INDIA
IT,Certified,10038,ARISTON TEK; INC,Computer Systems Analysts,INDIA
Other Economic Sector,Certified,10017,PRICEWATERHOUSECOOPERS,Computer Systems Analysts,PHILIPPINES
Finance,Certified,10036,OAK HILL ADVISORS; L.P.;,Financial Analysts,CHINA
Other Economic Sector,Certified,10017,PRICEWATERHOUSECOOPERS,Accountants and Auditors,CANADA
Finance,Certified,10036,MORGAN STANLEY & CO. LLC,Financial Analysts,MALAYSIA
Retail,Certified,11370,DARISI INC. D/B/A MYOTCSTORE.COM,Computer and Information Systems Managers,INDIA
IT,Certified,10018,BAHA INDUSTRIES CORP. DBA OPEN SYSTEMS TECHNOLOGIES,Software Developers; Applications,INDIA
Other Economic Sector,Certified,10022,BLOOMBERG L.P.,Reporters and Correspondents,POLAND
Other Economic Sector,Certified,10017,PRICEWATERHOUSECOOPERS,Software Developers; Applications,INDIA
Health Care,Certified,10457,QUARRY ROAD EMERGENCY SERVICES; PC,Physicians and Surgeons; All Other,CANADA
Finance,Certified,10022,MOELIS & COMPANY HOLDINGS LP,Financial Managers,CANADA
Finance,Certified,10022,MOELIS & COMPANY HOLDINGS LP,Financial Managers,CANADA
Finance,Certified,10022,MOELIS & COMPANY HOLDINGS LP,Financial Managers,CANADA
IT,Certified,10018,BAHA INDUSTRIES CORP. DBA OPEN SYSTEMS TECHNOLOGIES,Software Developers; Applications,TRINIDAD AND TOBAGO
Finance,Certified,10036,MORGAN STANLEY & CO. LLC,Software Developers; Systems Software,INDIA
IT,Certified,10018,BAHA INDUSTRIES CORP. DBA OPEN SYSTEMS TECHNOLOGIES,Software Developers; Applications,INDIA
Other Economic Sector,Certified,10017,S.VINODKUMAR USA; INC,Marketing Managers,INDIA
Finance,Certified,10282,J ARON & COMPANY,Securities; Commodities; and Financial Services Sales Agents,SPAIN
Finance,Certified,10020,E*TRADE FINANCIAL CORPORATION,Software Developers; Applications,INDIA
IT,Certified,10011,LONGTAIL AD SOLUTIONS; INC.,Software Developers; Applications,CANADA
Health Care,Certified,10031,PEDIATRICS 2000 II P.C.,Pediatricians; General,DOMINICAN REPUBLIC
Other Economic Sector,Certified,10022,BLOOMBERG L.P.,Software Developers; Applications,CHINA
Other Economic Sector,Certified,10017,PRICEWATERHOUSECOOPERS,Computer Systems Analysts,INDIA
Transportation,Certified,10018,MEDITERRANEAN SHIPPING COMPANY (USA) INC.,Transportation; Storage; and Distribution Managers,ITALY
Other Economic Sector,Certified,10017,PRICEWATERHOUSECOOPERS,Computer Systems Analysts,INDIA
Other Economic Sector,Certified,10007,MOODYS ANALYTICS,Computer Systems Analysts,CHINA
IT,Certified,10013,NEW YORK EHEALTH COLLABORATIVE,Computer and Information Systems Managers,INDIA
IT,Certified,10018,ACTIMIZE INC,Software Developers; Applications,INDIA
IT,Certified,10007,VERIZON COMMUNICATIONS INC.; & ALL ITS SUBSIDIARIES & AFFILIATES,Software Developers; Applications,INDIA
undefined,Denied,10018,THE MILLWORK TRADING CO. D/B/A LI&FUNG,Industrial Production Managers,ISRAEL
Educational Services,Certified,10014,KAPLAN; INC.,Software Developers; Applications,INDIA
Finance,Certified,10019,AMUNDI INVESTMENTS USA; LLC,Financial Managers,UNITED KINGDOM
Other Economic Sector,Certified,10022,BLOOMBERG L.P.,Software Developers; Applications,CHINA
Finance,Certified,10282,GOLDMAN SACHS & CO.,Computer Systems Analysts,CHINA
Advanced Mfg,Certified,10018,HANSAE CO.LTD,Chief Executives,SOUTH KOREA
Finance,Certified,10017,CHINATRUST COMMERCIAL BANK NEW YORK BRANCH,Credit Analysts,TAIWAN
Finance,Certified,10036,METLIFE GROUP; INC.,Software Developers; Applications,INDIA
Other Economic Sector,Certified,10036,SUMITOMO REAL ESTATE SALES USA INC,Financial Analysts,JAPAN
Finance,Certified,10036,METLIFE GROUP; INC.,Financial Analysts,CANADA
Advanced Mfg,Certified,10019,MIKIMOTO,Chief Executives,ITALY
undefined,Certified,10001,VISIBLE WORLD; INC.,Software Developers; Applications,INDIA
IT,Certified,10019,NOMURA AMERICA SERVICES; LLC,Software Developers; Applications,INDIA
IT,Certified,10019,NOMURA AMERICA SERVICES; LLC,Software Developers; Applications,INDIA
Finance,Certified,10019,NOMURA SECURITIES INTERNATIONAL; INC.,Financial Managers,INDIA
Other Economic Sector,Certified,10467,GAZIVODA REALTY CO.; INC.,Tile and Marble Setters,GUYANA
Advanced Mfg,Certified,11231,SUBZERO INSULATION AND REFRIGERATION TECHNOLOGIES,Chief Executives,ARGENTINA
Finance,Certified,10022,CITICORP CREDIT SERVICES; INC. (USA),Software Developers; Applications,INDIA
Finance,Certified,10036,MORGAN STANLEY & CO. LLC,Securities; Commodities; and Financial Services Sales Agents,SOUTH KOREA
Other Economic Sector,Certified,10119,PARSONS BRINCKERHOFF; INC.,Civil Engineers,ITALY
Other Economic Sector,Certified,10005,MILBANK; TWEED; HADLEY & MCCLOY LLP,Lawyers,INDIA
IT,Certified,10017,INTRALINKS; INC.,Computer Systems Analysts,INDIA
Finance,Certified,10004,INTERNATIONAL SECURITIES EXCHANGE; LLC,Network and Computer Systems Administrators*,INDIA
Advanced Mfg,Certified,10016,CAROLE HOCHMAN DESIGN GROUP; INC.,Graphic Designers,SOUTH KOREA
Health Care,Certified,10029,PHYSICIAN AFFILIATE GROUP OF NEW YORK,Physician Assistants,IRAN
IT,Certified,10036,TRADEWEB MARKETS LLC,Software Developers; Applications,INDIA
Finance,Certified,10036,SANDTON CAPITAL PARTNERS; LP,Financial Analysts,COLOMBIA
Other Economic Sector,Certified,10017,PRICEWATERHOUSECOOPERS,Computer Systems Analysts,INDIA
Other Economic Sector,Certified,10020,CHRISTIES; INC.,Curators,FRANCE
Finance,Certified,10036,MORGAN STANLEY & CO. LLC,Securities; Commodities; and Financial Services Sales Agents,PAKISTAN
Other Economic Sector,Certified,10022,FOX HORAN & CAMERINI LLP,Lawyers,SOUTH KOREA
IT,Certified,10016,VITECH SYSTEMS GROUP,Computer and Information Systems Managers,ISRAEL
IT,Certified,10011,MEDIAOCEAN,Database Administrators,CHINA
Aerospace,Certified,10010,THORNTON TOMASETTI; INC.,Civil Engineers,INDIA
Finance,Certified,10022,DAVIDSON KEMPNER CAPITAL MANAGMENT LLC,Software Developers; Applications,INDIA
Advanced Mfg,Certified,11232,SOUTHERN TELECOM INC,Commercial and Industrial Designers,JAPAN
undefined,Denied,11105,HEAVENS HONEY INC.,Transportation; Storage; and Distribution Managers,ISRAEL
Other Economic Sector,Certified,10010,COHN & WOLFE,Accountants and Auditors,BELARUS
Other Economic Sector,Certified,10017,PRICEWATERHOUSECOOPERS,Information Security Analysts; Web Developers; and Computer Network Architects,INDIA
Finance,Certified,10018,ADVISEN LTD,Mathematicians,INDIA
IT,Certified,11201,WIRELESS GENERATION; INC.,Statisticians,CANADA
Finance,Certified,10282,GOLDMAN SACHS & CO.,Software Developers; Applications,CHINA
Advanced Mfg,Certified,10022,SONY MUSIC HOLDINGS INC,Software Developers; Applications,UKRAINE
Finance,Certified,10022,HANDELSBANKEN MARKETS SECURITIES; INC.,Public Relations and Fundraising Managers,SWEDEN
IT,Certified,11201,WIRELESS GENERATION; INC.,Statisticians,INDIA
Finance,Certified,10005,DEUTSCHE BANK,Financial Analysts,INDIA
Other Economic Sector,Certified,10013,BAJIBOT MEDIA; INC.,Multimedia Artists and Animators,TAIWAN
Other Economic Sector,Certified,10019,GORDON KAHN & ASSOCIATES LLC,Architects; Except Landscape and Naval,MEXICO
Other Economic Sector,Certified,10017,PRICEWATERHOUSECOOPERS,Computer Systems Analysts,INDIA
Aerospace,Certified,11101,TWIN PEAKS INC,Mechanical Engineers,PHILIPPINES
IT,Certified,10019,ARVATO SYSTEMS NA;INC.,Public Relations Specialists,GERMANY
undefined,Denied,10036,SYSTEC INTERNATIONAL INC,Computer Programmers,INDIA
undefined,Certified,10021,THE ROGOSIN INSTITUTE,Software Developers; Applications; R&D (ACWIA Only),SOUTH KOREA
IT,Certified,11355,SV IT INC,Software Developers; Applications,INDIA
Other Economic Sector,Certified,10017,PRICEWATERHOUSECOOPERS,Computer Systems Analysts,INDIA
Other Economic Sector,Certified,10011,WEBMD LLC,Market Research Analysts and Marketing Specialists*,INDIA
Finance,Certified,10169,ING NORTH AMERICA INSURANCE CORPORATION,Software Developers; Applications,INDIA
Retail,Certified,10017,AVON PRODUCTS; INC,Computer Systems Analysts,INDIA
IT,Certified,10019,MUREX NORTH AMERICA INC.,Computer Systems Analysts,INDIA
Health Care,Certified,10467,MONTEFIORE MEDICAL CENTER,Medical and Health Services Managers,INDIA
Other Economic Sector,Certified,10017,PRACTICAL LAW COMPANY; INC.,Editors,CANADA
Other Economic Sector,Certified,10036,BAKER & MCKENZIE LLP,Lawyers,BELGIUM
Other Economic Sector,Certified,10017,TAURUS TRADING PARTNERS; CORP.,Administrative Services Managers,SOUTH KOREA
Other Economic Sector,Certified,10022,BURBERRY LIMITED,Marketing Managers,INDIA
Finance,Certified,10018,MARKIT,Financial Analysts,INDIA
IT,Certified,10014,EVERYDAY HEALTH INC,Software Developers; Applications,INDIA
Finance,Certified,10018,IPREO US LLC,Software Developers; Applications,INDIA
IT,Certified,10036,RMS COMPUTER CORPORATION,Computer and Information Research Scientists,INDIA
Finance,Certified,10022,BLACKROCK INVESTMENT MANAGEMENT LLC,Financial Analysts,PAKISTAN
Finance,Certified,10013,SUMMIT MORTGAGE BANKERS; INC.,Loan Officers,CHINA
IT,Certified,10005,CLOUD SHERPAS LLC,Computer Systems Analysts,PHILIPPINES
Finance,Certified,10036,MORGAN STANLEY & CO. LLC,Software Developers; Applications,INDIA
Finance,Certified,10013,SUMMIT MORTGAGE BANKERS; INC.,Accountants and Auditors,CHINA
Other Economic Sector,Certified,10020,SIRIUS XM RADIO; INC,Database Administrators,INDIA
Other Economic Sector,Certified,10017,PRICEWATERHOUSECOOPERS,Financial Analysts,INDIA
IT,Certified,10017,INTRALINKS; INC.,Software Developers; Applications,INDIA
Finance,Certified,10005,ASSURANT; INC,Software Developers; Applications,INDIA
Finance,Certified,10010,CREDIT SUISSE SECURITIES (USA) LLC,Accountants and Auditors,SINGAPORE
IT,Certified,10013,NEW YORK EHEALTH COLLABORATIVE,Software Developers; Applications,INDIA
Other Economic Sector,Certified,10153,WEIL GOTSHAL & MANGES LLP,Lawyers,AUSTRALIA
Finance,Certified,10022,COWEN AND COMPANY; LLC,Accountants and Auditors,INDIA
Other Economic Sector,Certified,10017,PRICEWATERHOUSECOOPERS,Computer Systems Analysts,INDIA
Finance,Certified,10020,E*TRADE FINANCIAL CORPORATION,Software Developers; Applications,INDIA
Advanced Mfg,Certified,10017,PFIZER INC,Microbiologists,INDIA
Hospitality,Certified,10003,ARK RESTAURANTS CORP,Meeting; Convention; and Event Planners*,COLOMBIA
Finance,Certified,10282,GOLDMAN SACHS & CO.,Software Developers; Applications,INDIA
Other Economic Sector,Certified,10022,FRESHFIELDS BRUCKHAUS DERINGER LLP,Lawyers,ARGENTINA
Finance,Certified,10174,MAXIM GROUP LLC,Financial Managers,ITALY
Advanced Mfg,Certified,10154,BRISTOL MYERS SQUIBB COMPANY,Chemical Engineers,INDIA
Finance,Certified,10022,BLACKROCK FINANCIAL MANAGEMENT,Financial Managers,INDIA
Finance,Certified,10036,MORGAN STANLEY & CO. LLC,Financial Analysts,TAIWAN
Finance,Certified,10022,MEAG NEW YORK CORPORATION,Credit Analysts,CHINA
Finance,Certified,10022,CITIBANK; N.A,Personal Financial Advisors,GUATEMALA
Finance,Certified,10038,AMERICAN INTERNATIONAL GROUP; INC.,Accountants and Auditors,CANADA
Advanced Mfg,Certified,10012,KIKKERLAND DESIGN INC.,Market Research Analysts and Marketing Specialists*,FRANCE
Finance,Certified,10036,MORGAN STANLEY & CO. LLC,Accountants and Auditors,INDIA
Other Economic Sector,Certified,10011,DEVITO VERDI; INC.,Graphic Designers,TAIWAN
